date,interest,balance
2002-01-06,4.0,110.01285429470997
2002-01-07,4.0,110.02467625205274
2002-01-08,4.0,110.03649947978049
2002-01-09,4.0,110.0483239780297
2002-01-10,4.0,110.06014974693691
2002-01-11,4.0,110.07197678663867
2002-01-12,4.0,110.08380509727156
2002-01-13,4.0,110.0956346789721
2002-01-14,4.0,110.10746553187694
2002-01-15,4.0,110.11929765612263
2002-01-16,4.0,110.13113105184583
2002-01-17,4.0,110.14296571918314
2002-01-18,4.0,110.15480165827123
2002-01-19,4.0,110.16663886924675
2002-01-20,4.0,110.17847735224639
2002-01-21,4.0,110.19031710740683
2002-01-22,4.0,110.20215813486477
2002-01-23,4.0,110.21400043475695
2002-01-24,4.0,110.22584400722009
2002-01-25,4.0,110.23768885239096
2002-01-26,4.0,110.24953497040629
2002-01-27,4.0,110.26138236140288
2002-01-28,4.0,110.27323102551753
2002-01-29,4.0,110.28508096288705
2002-01-30,4.0,110.29693217364824
2002-01-31,4.0,110.30878465793799
2002-02-01,4.0,110.32063841589309
2002-02-02,4.0,110.33249344765044
2002-02-03,4.0,110.3443497533469
2002-02-04,4.0,110.35620733311941
2002-02-05,4.0,110.36806618710486
2002-02-06,4.0,110.37992631544016
2002-02-07,4.0,110.39178771826228
2002-02-08,4.0,110.40365039570817
2002-02-09,4.0,110.41551434791477
2002-02-10,4.0,110.42737957501909
2002-02-11,4.0,110.43924607715813
2002-02-12,4.0,110.4511138544689
2002-02-13,4.0,110.46298290708845
2002-02-14,4.0,110.4748532351538
2002-02-15,4.0,110.48672483880202
2002-02-16,4.0,110.49859771817016
2002-02-17,4.0,110.51047187339536
2002-02-18,4.0,110.52234730461466
2002-02-19,4.0,110.53422401196522
2002-02-20,4.0,110.54610199558417
2002-02-21,4.0,110.55798125560865
2002-02-22,4.0,110.56986179217583
2002-02-23,4.0,110.58174360542287
2002-02-24,4.0,110.59362669548698
2002-02-25,4.0,110.60551106250533
2002-02-26,4.0,110.61739670661521
2002-02-27,4.0,110.62928362795378
2002-02-28,4.0,110.64117182665836
2002-03-01,4.0,110.65306130286616
2002-03-02,4.0,110.6649520567145
2002-03-03,4.0,110.67684408834062
2002-03-04,4.0,110.6887373978819
2002-03-05,4.0,110.70063198547561
2002-03-06,4.0,110.71252785125914
2002-03-07,4.0,110.72442499536979
2002-03-08,4.0,110.73632341794494
2002-03-09,4.0,110.748223119122
2002-03-10,4.0,110.76012409903836
2002-03-11,4.0,110.77202635783144
2002-03-12,4.0,110.78392989563864
2002-03-13,4.0,110.79583471259741
2002-03-14,4.0,110.80774080884524
2002-03-15,4.0,110.81964818451955
2002-03-16,4.0,110.83155683975787
2002-03-17,4.0,110.84346677469767
2002-03-18,4.0,110.85537798947651
2002-03-19,4.0,110.86729048423187
2002-03-20,4.0,110.87920425910134
2002-03-21,4.0,110.89111931422244
2002-03-22,4.0,110.90303564973279
2002-03-23,4.0,110.91495326576994
2002-03-24,4.0,110.9268721624715
2002-03-25,4.0,110.93879233997512
2002-03-26,4.0,110.9507137984184
2002-03-27,4.0,110.96263653793903
2002-03-28,4.0,110.97456055867465
2002-03-29,4.0,110.98648586076291
2002-03-30,4.0,110.99841244434157
2002-03-31,4.0,111.01034030954828
2002-04-01,4.0,111.02226945652079
2002-04-02,4.0,111.03419988539682
2002-04-03,4.0,111.04613159631415
2002-04-04,4.0,111.05806458941052
2002-04-05,4.0,111.06999886482376
2002-04-06,4.0,111.0819344226916
2002-04-07,4.0,111.09387126315191
2002-04-08,4.0,111.10580938634247
2002-04-09,4.0,111.11774879240117
2002-04-10,4.0,111.12968948146582
2002-04-11,4.0,111.14163145367432
2002-04-12,4.0,111.15357470916459
2002-04-13,4.0,111.16551924807443
2002-04-14,4.0,111.17746507054184
2002-04-15,4.0,111.18941217670475
2002-04-16,4.0,111.20136056670107
2002-04-17,4.0,111.21331024066879
2002-04-18,4.0,111.22526119874583
2002-04-19,4.0,111.23721344107025
2002-04-20,4.0,111.24916696778003
2002-04-21,4.0,111.26112177901317
2002-04-22,4.0,111.27307787490773
2002-04-23,4.0,111.28503525560171
2002-04-24,4.0,111.29699392123327
2002-04-25,4.0,111.3089538719404
2002-04-26,4.0,111.32091510786123
2002-04-27,4.0,111.33287762913386
2002-04-28,4.0,111.34484143589643
2002-04-29,4.0,111.35680652828705
2002-04-30,4.0,111.36877290644391
2002-05-01,4.0,111.38074057050515
2002-05-02,4.0,111.39270952060897
2002-05-03,4.0,111.40467975689354
2002-05-04,4.0,111.41665127949712
2002-05-05,4.0,111.4286240885579
2002-05-06,4.0,111.44059818421412
2002-05-07,4.25,111.45330670146024
2002-05-08,4.25,111.46601666796643
2002-05-09,4.25,111.47872808389798
2002-05-10,4.25,111.49144094942018
2002-05-11,4.25,111.50415526469834
2002-05-12,4.25,111.51687102989779
2002-05-13,4.25,111.52958824518385
2002-05-14,4.25,111.54230691072189
2002-05-15,4.25,111.55502702667735
2002-05-16,4.25,111.56774859321557
2002-05-17,4.25,111.58047161050197
2002-05-18,4.25,111.59319607870206
2002-05-19,4.25,111.60592199798123
2002-05-20,4.25,111.61864936850499
2002-05-21,4.25,111.63137819043882
2002-05-22,4.25,111.64410846394827
2002-05-23,4.25,111.65684018919886
2002-05-24,4.25,111.66957336635612
2002-05-25,4.25,111.68230799558565
2002-05-26,4.25,111.69504407705304
2002-05-27,4.25,111.70778161092387
2002-05-28,4.25,111.72052059736382
2002-05-29,4.25,111.73326103653851
2002-05-30,4.25,111.7460029286136
2002-05-31,4.25,111.75874627375481
2002-06-01,4.25,111.7714910721278
2002-06-02,4.25,111.78423732389832
2002-06-03,4.25,111.79698502923215
2002-06-04,4.25,111.80973418829497
2002-06-05,4.25,111.82248480125261
2002-06-06,4.25,111.83523686827088
2002-06-07,4.25,111.84799038951559
2002-06-08,4.25,111.86074536515254
2002-06-09,4.25,111.87350179534764
2002-06-10,4.25,111.88625968026673
2002-06-11,4.25,111.89901902007573
2002-06-12,4.25,111.91177981494053
2002-06-13,4.25,111.92454206502708
2002-06-14,4.25,111.93730577050134
2002-06-15,4.25,111.95007093152924
2002-06-16,4.25,111.96283754827681
2002-06-17,4.25,111.97560562091004
2002-06-18,4.25,111.98837514959496
2002-06-19,4.25,112.0011461344976
2002-06-20,4.25,112.01391857578406
2002-06-21,4.25,112.0266924736204
2002-06-22,4.25,112.03946782817273
2002-06-23,4.25,112.05224463960717
2002-06-24,4.25,112.06502290808984
2002-06-25,4.25,112.07780263378693
2002-06-26,4.25,112.09058381686461
2002-06-27,4.25,112.10336645748909
2002-06-28,4.25,112.11615055582654
2002-06-29,4.25,112.12893611204325
2002-06-30,4.25,112.14172312630544
2002-07-01,4.25,112.15451159877938
2002-07-02,4.25,112.16730152963139
2002-07-03,4.25,112.18009291902777
2002-07-04,4.25,112.19288576713484
2002-07-05,4.25,112.20568007411897
2002-07-06,4.25,112.21847584014652
2002-07-07,4.25,112.23127306538385
2002-07-08,4.25,112.2440717499974
2002-07-09,4.25,112.25687189415359
2002-07-10,4.25,112.26967349801885
2002-07-11,4.25,112.28247656175965
2002-07-12,4.25,112.29528108554247
2002-07-13,4.25,112.30808706953381
2002-07-14,4.25,112.32089451390021
2002-07-15,4.25,112.33370341880817
2002-07-16,4.25,112.3465137844243
2002-07-17,4.25,112.35932561091514
2002-07-18,4.25,112.37213889844726
2002-07-19,4.25,112.38495364718734
2002-07-20,4.25,112.39776985730197
2002-07-21,4.25,112.41058752895783
2002-07-22,4.25,112.42340666232155
2002-07-23,4.25,112.43622725755986
2002-07-24,4.25,112.44904931483947
2002-07-25,4.25,112.4618728343271
2002-07-26,4.25,112.47469781618949
2002-07-27,4.25,112.48752426059339
2002-07-28,4.25,112.50035216770561
2002-07-29,4.25,112.51318153769299
2002-07-30,4.25,112.52601237072228
2002-07-31,4.25,112.53884466696039
2002-08-01,4.25,112.55167842657411
2002-08-02,4.25,112.56451364973039
2002-08-03,4.25,112.57735033659611
2002-08-04,4.25,112.59018848733817
2002-08-05,4.25,112.60302810212353
2002-08-06,4.25,112.61586918111912
2002-08-07,4.25,112.62871172449196
2002-08-08,4.25,112.64155573240902
2002-08-09,4.25,112.65440120503729
2002-08-10,4.25,112.66724814254383
2002-08-11,4.25,112.68009654509572
2002-08-12,4.25,112.69294641285997
2002-08-13,4.25,112.70579774600371
2002-08-14,4.25,112.71865054469406
2002-08-15,4.25,112.7315048090981
2002-08-16,4.25,112.74436053938304
2002-08-17,4.25,112.75721773571601
2002-08-18,4.25,112.77007639826418
2002-08-19,4.25,112.7829365271948
2002-08-20,4.25,112.79579812267507
2002-08-21,4.25,112.80866118487221
2002-08-22,4.25,112.82152571395352
2002-08-23,4.25,112.83439171008627
2002-08-24,4.25,112.84725917343775
2002-08-25,4.25,112.86012810417529
2002-08-26,4.25,112.87299850246622
2002-08-27,4.25,112.8858703684779
2002-08-28,4.25,112.89874370237773
2002-08-29,4.25,112.91161850433306
2002-08-30,4.25,112.92449477451134
2002-08-31,4.25,112.93737251308
2002-09-01,4.25,112.9502517202065
2002-09-02,4.25,112.96313239605826
2002-09-03,4.25,112.97601454080284
2002-09-04,4.25,112.98889815460771
2002-09-05,4.25,113.00178323764041
2002-09-06,4.25,113.0146697900685
2002-09-07,4.25,113.02755781205951
2002-09-08,4.25,113.0404473037811
2002-09-09,4.25,113.05333826540078
2002-09-10,4.25,113.06623069708624
2002-09-11,4.25,113.07912459900511
2002-09-12,4.25,113.09201997132506
2002-09-13,4.25,113.10491681421372
2002-09-14,4.25,113.1178151278389
2002-09-15,4.25,113.13071491236822
2002-09-16,4.25,113.14361616796944
2002-09-17,4.25,113.15651889481035
2002-09-18,4.25,113.16942309305873
2002-09-19,4.25,113.18232876288235
2002-09-20,4.25,113.19523590444902
2002-09-21,4.25,113.20814451792658
2002-09-22,4.25,113.22105460348293
2002-09-23,4.25,113.23396616128588
2002-09-24,4.25,113.24687919150335
2002-09-25,4.25,113.25979369430328
2002-09-26,4.25,113.27270966985354
2002-09-27,4.25,113.28562711832215
2002-09-28,4.25,113.29854603987701
2002-09-29,4.25,113.31146643468617
2002-09-30,4.25,113.3243883029176
2002-10-01,4.25,113.33731164473933
2002-10-02,4.25,113.35023646031941
2002-10-03,4.25,113.36316274982592
2002-10-04,4.25,113.37609051342692
2002-10-05,4.25,113.38901975129055
2002-10-06,4.25,113.40195046358488
2002-10-07,4.25,113.4148826504781
2002-10-08,4.25,113.42781631213835
2002-10-09,4.25,113.4407514487338
2002-10-10,4.25,113.45368806043265
2002-10-11,4.25,113.46662614740315
2002-10-12,4.25,113.47956570981353
2002-10-13,4.25,113.492506747832
2002-10-14,4.25,113.5054492616269
2002-10-15,4.25,113.51839325136648
2002-10-16,4.25,113.53133871721907
2002-10-17,4.25,113.54428565935302
2002-10-18,4.25,113.55723407793663
2002-10-19,4.25,113.57018397313834
2002-10-20,4.25,113.5831353451265
2002-10-21,4.25,113.59608819406955
2002-10-22,4.25,113.60904252013586
2002-10-23,4.25,113.62199832349395
2002-10-24,4.25,113.63495560431225
2002-10-25,4.25,113.64791436275925
2002-10-26,4.25,113.66087459900346
2002-10-27,4.25,113.67383631321344
2002-10-28,4.25,113.68679950555767
2002-10-29,4.25,113.69976417620475
2002-10-30,4.25,113.71273032532325
2002-10-31,4.25,113.7256979530818
2002-11-01,4.25,113.73866705964899
2002-11-02,4.25,113.7516376451935
2002-11-03,4.25,113.76460970988393
2002-11-04,4.25,113.77758325388902
2002-11-05,4.25,113.79055827737743
2002-11-06,4.25,113.80353478051791
2002-11-07,4.25,113.81651276347915
2002-11-08,4.25,113.82949222642995
2002-11-09,4.25,113.84247316953908
2002-11-10,4.25,113.85545559297532
2002-11-11,4.25,113.8684394969075
2002-11-12,4.25,113.88142488150443
2002-11-13,4.25,113.89441174693499
2002-11-14,4.25,113.90740009336804
2002-11-15,4.25,113.92038992097247
2002-11-16,4.25,113.93338122991716
2002-11-17,4.25,113.94637402037111
2002-11-18,4.25,113.95936829250321
2002-11-19,4.25,113.97236404648245
2002-11-20,4.25,113.98536128247783
2002-11-21,4.25,113.99836000065832
2002-11-22,4.25,114.01136020119299
2002-11-23,4.25,114.02436188425085
2002-11-24,4.25,114.03736505000097
2002-11-25,4.25,114.05036969861246
2002-11-26,4.25,114.06337583025442
2002-11-27,4.25,114.07638344509591
2002-11-28,4.25,114.08939254330616
2002-11-29,4.25,114.10240312505428
2002-11-30,4.25,114.11541519050947
2002-12-01,4.25,114.12842873984093
2002-12-02,4.25,114.14144377321784
2002-12-03,4.25,114.1544602908095
2002-12-04,4.25,114.16747829278513
2002-12-05,4.25,114.18049777931401
2002-12-06,4.25,114.19351875056543
2002-12-07,4.25,114.20654120670872
2002-12-08,4.25,114.2195651479132
2002-12-09,4.25,114.23259057434825
2002-12-10,4.25,114.24561748618322
2002-12-11,4.25,114.25864588358752
2002-12-12,4.25,114.27167576673054
2002-12-13,4.25,114.28470713578174
2002-12-14,4.25,114.29773999091056
2002-12-15,4.25,114.31077433228644
2002-12-16,4.25,114.3238101600789
2002-12-17,4.25,114.33684747445744
2002-12-18,4.25,114.34988627559162
2002-12-19,4.25,114.36292656365093
2002-12-20,4.25,114.37596833880497
2002-12-21,4.25,114.38901160122332
2002-12-22,4.25,114.40205635107559
2002-12-23,4.25,114.4151025885314
2002-12-24,4.25,114.4281503137604
2002-12-25,4.25,114.44119952693224
2002-12-26,4.25,114.45425022821661
2002-12-27,4.25,114.46730241778323
2002-12-28,4.25,114.48035609580178
2002-12-29,4.25,114.49341126244204
2002-12-30,4.25,114.50646791787375
2002-12-31,4.25,114.51952606226669
2003-01-01,4.25,114.53258569579067
2003-01-02,4.25,114.54564681861552
2003-01-03,4.25,114.55870943091104
2003-01-04,4.25,114.5717735328471
2003-01-05,4.25,114.5848391245936
2003-01-06,4.25,114.59790620632042
2003-01-07,4.25,114.61097477819746
2003-01-08,4.25,114.62404484039467
2003-01-09,4.25,114.63711639308202
2003-01-10,4.25,114.65018943642946
2003-01-11,4.25,114.663263970607
2003-01-12,4.25,114.67633999578462
2003-01-13,4.25,114.68941751213238
2003-01-14,4.25,114.70249651982031
2003-01-15,4.25,114.71557701901851
2003-01-16,4.25,114.72865900989704
2003-01-17,4.25,114.741742492626
2003-01-18,4.25,114.75482746737558
2003-01-19,4.25,114.76791393431587
2003-01-20,4.25,114.78100189361706
2003-01-21,4.25,114.79409134544933
2003-01-22,4.25,114.80718228998288
2003-01-23,4.25,114.82027472738795
2003-01-24,4.25,114.83336865783478
2003-01-25,4.25,114.84646408149364
2003-01-26,4.25,114.85956099853479
2003-01-27,4.25,114.87265940912854
2003-01-28,4.25,114.88575931344522
2003-01-29,4.25,114.8988607116552
2003-01-30,4.25,114.9119636039288
2003-01-31,4.25,114.9250679904364
2003-02-01,4.25,114.93817387134844
2003-02-02,4.25,114.9512812468353
2003-02-03,4.25,114.96439011706742
2003-02-04,4.25,114.97750048221529
2003-02-05,4.25,114.99061234244938
2003-02-06,4.25,115.00372569794017
2003-02-07,4.25,115.01684054885817
2003-02-08,4.25,115.02995689537394
2003-02-09,4.25,115.04307473765803
2003-02-10,4.25,115.05619407588101
2003-02-11,4.25,115.06931491021346
2003-02-12,4.25,115.08243724082602
2003-02-13,4.25,115.09556106788934
2003-02-14,4.25,115.10868639157401
2003-02-15,4.25,115.12181321205075
2003-02-16,4.25,115.13494152949025
2003-02-17,4.25,115.1480713440632
2003-02-18,4.25,115.16120265594037
2003-02-19,4.25,115.17433546529246
2003-02-20,4.25,115.18746977229026
2003-02-21,4.25,115.20060557710457
2003-02-22,4.25,115.21374287990618
2003-02-23,4.25,115.22688168086594
2003-02-24,4.25,115.24002198015468
2003-02-25,4.25,115.25316377794329
2003-02-26,4.25,115.26630707440262
2003-02-27,4.25,115.2794518697036
2003-02-28,4.25,115.29259816401718
2003-03-01,4.25,115.30574595751423
2003-03-02,4.25,115.3188952503658
2003-03-03,4.25,115.33204604274283
2003-03-04,4.25,115.34519833481633
2003-03-05,4.25,115.35835212675731
2003-03-06,4.25,115.37150741873685
2003-03-07,4.25,115.38466421092596
2003-03-08,4.25,115.39782250349577
2003-03-09,4.25,115.41098229661735
2003-03-10,4.25,115.42414359046185
2003-03-11,4.25,115.43730638520037
2003-03-12,4.25,115.45047068100409
2003-03-13,4.25,115.46363647804421
2003-03-14,4.25,115.47680377649189
2003-03-15,4.25,115.48997257651838
2003-03-16,4.25,115.50314287829491
2003-03-17,4.25,115.51631468199271
2003-03-18,4.25,115.52948798778309
2003-03-19,4.25,115.54266279583733
2003-03-20,4.25,115.55583910632679
2003-03-21,4.25,115.56901691942272
2003-03-22,4.25,115.58219623529654
2003-03-23,4.25,115.5953770541196
2003-03-24,4.25,115.60855937606331
2003-03-25,4.25,115.62174320129908
2003-03-26,4.25,115.63492852999832
2003-03-27,4.25,115.6481153623325
2003-03-28,4.25,115.66130369847312
2003-03-29,4.25,115.6744935385916
2003-03-30,4.25,115.68768488285951
2003-03-31,4.25,115.70087773144839
2003-04-01,4.25,115.71407208452975
2003-04-02,4.25,115.72726794227519
2003-04-03,4.25,115.74046530485627
2003-04-04,4.25,115.75366417244464
2003-04-05,4.25,115.76686454521187
2003-04-06,4.25,115.78006642332966
2003-04-07,4.25,115.79326980696966
2003-04-08,4.25,115.80647469630357
2003-04-09,4.25,115.81968109150307
2003-04-10,4.25,115.8328889927399
2003-04-11,4.25,115.84609840018581
2003-04-12,4.25,115.85930931401256
2003-04-13,4.25,115.87252173439195
2003-04-14,4.25,115.88573566149579
2003-04-15,4.25,115.89895109549586
2003-04-16,4.25,115.91216803656404
2003-04-17,4.25,115.92538648487218
2003-04-18,4.25,115.9386064405922
2003-04-19,4.25,115.95182790389593
2003-04-20,4.25,115.96505087495537
2003-04-21,4.25,115.97827535394241
2003-04-22,4.25,115.99150134102905
2003-04-23,4.25,116.00472883638724
2003-04-24,4.25,116.01795784018898
2003-04-25,4.25,116.0311883526063
2003-04-26,4.25,116.04442037381126
2003-04-27,4.25,116.0576539039759
2003-04-28,4.25,116.07088894327231
2003-04-29,4.25,116.08412549187257
2003-04-30,4.25,116.0973635499488
2003-05-01,4.25,116.11060311767316
2003-05-02,4.25,116.1238441952178
2003-05-03,4.25,116.13708678275489
2003-05-04,4.25,116.15033088045664
2003-05-05,4.25,116.16357648849525
2003-05-06,4.25,116.17682360704296
2003-05-07,4.25,116.19007223627203
2003-05-08,4.25,116.20332237635473
2003-05-09,4.25,116.2165740274634
2003-05-10,4.25,116.22982718977029
2003-05-11,4.25,116.24308186344774
2003-05-12,4.25,116.25633804866816
2003-05-13,4.0,116.26883092941422
2003-05-14,4.0,116.28132515264254
2003-05-15,4.0,116.29382071849736
2003-05-16,4.0,116.30631762712295
2003-05-17,4.0,116.31881587866364
2003-05-18,4.0,116.3313154732637
2003-05-19,4.0,116.34381641106748
2003-05-20,4.0,116.35631869221932
2003-05-21,4.0,116.36882231686354
2003-05-22,4.0,116.38132728514456
2003-05-23,4.0,116.39383359720674
2003-05-24,4.0,116.40634125319448
2003-05-25,4.0,116.41885025325223
2003-05-26,4.0,116.43136059752437
2003-05-27,4.0,116.4438722861554
2003-05-28,4.0,116.45638531928975
2003-05-29,4.0,116.46889969707192
2003-05-30,4.0,116.48141541964638
2003-05-31,4.0,116.49393248715769
2003-06-01,4.0,116.50645089975033
2003-06-02,4.0,116.51897065756887
2003-06-03,4.0,116.53149176075783
2003-06-04,4.0,116.54401420946184
2003-06-05,4.0,116.55653800382544
2003-06-06,4.0,116.56906314399326
2003-06-07,4.0,116.58158963010992
2003-06-08,4.0,116.59411746232003
2003-06-09,4.0,116.60664664076828
2003-06-10,4.0,116.61917716559928
2003-06-11,4.0,116.63170903695776
2003-06-12,4.0,116.64424225498841
2003-06-13,4.0,116.65677681983595
2003-06-14,4.0,116.66931273164509
2003-06-15,4.0,116.6818499905606
2003-06-16,4.0,116.69438859672718
2003-06-17,4.0,116.70692855028966
2003-06-18,4.0,116.71946985139283
2003-06-19,4.0,116.73201250018145
2003-06-20,4.0,116.74455649680043
2003-06-21,4.0,116.7571018413945
2003-06-22,4.0,116.76964853410858
2003-06-23,4.0,116.78219657508755
2003-06-24,4.0,116.79474596447623
2003-06-25,4.0,116.80729670241958
2003-06-26,4.0,116.81984878906249
2003-06-27,4.0,116.8324022245499
2003-06-28,4.0,116.84495700902676
2003-06-29,4.0,116.857513142638
2003-06-30,4.0,116.87007062552863
2003-07-01,4.0,116.88262945784362
2003-07-02,4.0,116.89518963972803
2003-07-03,4.0,116.90775117132681
2003-07-04,4.0,116.92031405278505
2003-07-05,4.0,116.9328782842478
2003-07-06,4.0,116.94544386586013
2003-07-07,4.0,116.95801079776712
2003-07-08,4.0,116.97057908011385
2003-07-09,4.0,116.98314871304547
2003-07-10,3.75,116.99494825190256
2003-07-11,3.75,117.00674898092352
2003-07-12,3.75,117.01855090022836
2003-07-13,3.75,117.03035400993723
2003-07-14,3.75,117.04215831017012
2003-07-15,3.75,117.05396380104716
2003-07-16,3.75,117.06577048268841
2003-07-17,3.75,117.07757835521397
2003-07-18,3.75,117.089387418744
2003-07-19,3.75,117.10119767339862
2003-07-20,3.75,117.11300911929794
2003-07-21,3.75,117.12482175656216
2003-07-22,3.75,117.13663558531142
2003-07-23,3.75,117.14845060566591
2003-07-24,3.75,117.16026681774582
2003-07-25,3.75,117.17208422167134
2003-07-26,3.75,117.1839028175627
2003-07-27,3.75,117.19572260554014
2003-07-28,3.75,117.20754358572387
2003-07-29,3.75,117.21936575823418
2003-07-30,3.75,117.23118912319129
2003-07-31,3.75,117.24301368071548
2003-08-01,3.75,117.25483943092709
2003-08-02,3.75,117.26666637394638
2003-08-03,3.75,117.27849450989368
2003-08-04,3.75,117.2903238388893
